+62 21 7252743,Vivi Cake Shop,https://www.google.co.id/maps/place/Vivi+Cake+Shop/,https://lh5.googleusercontent.com/p/AF1QipP_JcQLIQdQ_v3AgVroIUP1_kgqyKZOmk0doTta=w426-h240-k-no,"Jl. Barito II No.29 A, RT.2/RW.5, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia"
+62 813-1068-4435,Cita Rasa Bolu,https://www.google.co.id/maps/place/Cita+Rasa+Bolu/,https://lh4.googleusercontent.com/proxy/QZ0Iusm2VpkMn5n8pidpAWcfSTsOJNbB26tQt06TXllFaTRVgA7xup5s2hVVX4Zk4orSIQnNc6Jl5zMIH64rAI6y7CRGbwUbx-wvPI79qZvtHaL9VzKULbYLr-47AVbGn-qnmRR-pA-0DBqAyXo216i9NYI=w408-h543-k-no,"Jl. Kembangan Baru No.41, RT.9/RW.3, Kedoya Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia"
+62 812-8086-9986,Amanda Brownies Kukus Fatmawati,https://www.google.co.id/maps/place/Amanda+Brownies+Kukus+Fatmawati/,https://lh5.googleusercontent.com/p/AF1QipMDUM19j3d8esRu0xWnImJF7R-mxTf-qPUXC2LN=w408-h544-k-no,"Fatmawati, Jl. RS. Fatmawati Raya No.12A, RT.9/RW.4, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia"
+62 896-7195-6939,brownies amanda dan lapis talas bogor,https://www.google.co.id/maps/place/brownies+amanda+dan+lapis+talas+bogor/,https://lh5.googleusercontent.com/p/AF1QipMnLRs41zbJ_ekzwQYpQjiHXxZSAGncYNhSknvl=w408-h408-k-no,"Jl. Kesehatan Raya No.5D, RT.1/RW.11, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330, Indonesia"
+62 21 68776651,Toko Kue Nguai Kasa,https://www.google.co.id/maps/place/Toko+Kue+Nguai+Kasa/,https://lh5.googleusercontent.com/p/AF1QipNdwlchEP91F1Mh4x_uqbRTICNC1CXnIZ1XcXzn=w408-h306-k-no,"Jl. Garuda No.20, RW.6, Pesanggrahan, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12320, Indonesia"
+62 813-8939-3045,Melati Bolu,https://www.google.co.id/maps/place/Melati+Bolu/,https://lh5.googleusercontent.com/p/AF1QipPWpcoNy_5smt66Dl5Z8vjP7FURf0qfH_9fM9gE=w408-h544-k-no,"Jl. Kramat Asem No.1, RT.5/RW.6, Utan Kayu Sel., Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13120, Indonesia"
+62 821-1150-5000,Toko Kue Sariwangi,https://www.google.co.id/maps/place/Toko+Kue+Sariwangi/,https://lh5.googleusercontent.com/p/AF1QipMeHRXAiaENyCnDbBTr2E4wtRAnxMjZTOGmWnGg=w408-h272-k-no,"Dekat Halte Busway, Jl. Taman Margasatwa Raya No.10, Jati Padang, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540, Indonesia"
+62 856-9494-2475,My Cake Projects,https://www.google.co.id/maps/place/My+Cake+Projects/,https://lh5.googleusercontent.com/p/AF1QipPYFBQLmcXpNwA4rpcjgsqFBo3LiWekUOGa_rBT=w427-h240-k-no,"Jl. Cemp. I No.3, Rengas, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15412, Indonesia"
+62 817-0116-707,Toko Kue Botani Sangkuriang Amanda,https://www.google.co.id/maps/place/Toko+Kue+Botani+Sangkuriang+Amanda/,https://lh5.googleusercontent.com/p/AF1QipPk1o0QhVLdnajMhxnY7dZ6tbCigIghGucMFvB7=w426-h240-k-no,"Jl. Panjang Cidodol No.7, RW.3, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesia"
+62 852-1770-0063,Toko Kue Family Cake,https://www.google.co.id/maps/place/Toko+Kue+Family+Cake/,https://lh5.googleusercontent.com/p/AF1QipPfN54wpBApLKUNyFYJK13XEHU9CY6qdm9fiVGT=w408-h306-k-no,"Jl. Poltangan Raya No.5, RT.3/RW.5, Tj. Bar., Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12530, Indonesia"
+62 811-1900-403,Ninda Kue,https://www.google.co.id/maps/place/Ninda+Kue/,https://lh5.googleusercontent.com/p/AF1QipMBm4Rs7LDE0taE3gD-rXjdOa8aIKpxm6kryrN1=w408-h408-k-no,"Jl. Tebet Barat IX No.9a, RT.7/RW.5, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia"
+62 877-1184-5840,Toko Aroma Sari,https://www.google.co.id/maps/place/Toko+Aroma+Sari/,https://lh5.googleusercontent.com/p/AF1QipOSGz0q7EkoydifxndKKbB391_YvISMPKjKL_F2=w408-h544-k-no,"Jl. Praja Dalem K Rt006, RW.5, Kebayoran Lama Selatan, kevayoran Lama, RT.6/RW.5, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia"
+62 21 98195138,SIS BOLU,https://www.google.co.id/maps/place/SIS+BOLU/,https://lh5.googleusercontent.com/p/AF1QipO5U_0q6KXZpJQ0P1QvssuvU-HXR2yai3-3sYCd=w408-h306-k-no,"No, Jl. Jatipadang Utara Jl. Jati Murni No.2, RT.3/RW.7, Jati Padang, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540, Indonesia"
+62 21 75911158,Clairmont Pondok Indah,https://www.google.co.id/maps/place/Clairmont+Pondok+Indah/,https://lh5.googleusercontent.com/p/AF1QipM46UYtK6Mv-zqZL1UAX9yjJ8Yock63GL7iYwXv=w408-h544-k-no,"Jl. Margaguna Raya No.9, RT.2/RW.1, Gandaria Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420, Indonesia"
+62 21 7304539,FIKA CAKES,https://www.google.co.id/maps/place/FIKA+CAKES/,https://lh5.googleusercontent.com/p/AF1QipMGVv-MOTjyXippemYm5NrelaMHSRrp30DfcJID=w426-h240-k-no,"Jalan Muhammad Kahfi I Rt 10 Rw 06 #2ACiganjur, Jagakarsa, RT.10/RW.6, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630, Indonesia"
+62 21 7343018,Majestyk Bakery & Cake Shop Ciledug,https://www.google.co.id/maps/place/Majestyk+Bakery+%26+Cake+Shop+Ciledug/,https://lh4.googleusercontent.com/proxy/yrDitz6JBOOjsAr3uayr9q3ZbZbdI_FscsUVA5wlt1sGE2rA6yCmrI7Cdve6lFfb6lrECA-S3a0xNTCBWIpRsAsnh9Rw1FHsIHC-dBr5DC8_jN4kfWlYjpzBOihavEJGut1LIqJe09u8h5vYUA1ZZkG_xC2ejUE=w408-h408-k-no,"Jl. Ciledug Raya No.1, RT.1/RW.3, Petukangan Sel., Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12270, Indonesia"
+62 811-1770-906,The Lekker Baker,https://www.google.co.id/maps/place/The+Lekker+Baker/,https://lh5.googleusercontent.com/p/AF1QipO8OTcCq1lj-byu56_YajhJtCFJChq1K7lLIFru=w408-h408-k-no,+62 811-1770-906
+62 21 7398883,Amanda Brownis,https://www.google.co.id/maps/place/Amanda+Brownis/,https://geo0.ggpht.com/cbk?panoid=gDcx5KUwPDkRnQJAhljNvQ&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=90.54018&pitch=0&thumbfov=100,"Jl. KH Ahmad Dahlan No.33, RT.3/RW.1, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia"
+62 811-9919-428,Oleh Oleh Khas Bandung Mayasari,https://www.google.co.id/maps/place/Oleh+Oleh+Khas+Bandung+Mayasari/,https://lh5.googleusercontent.com/p/AF1QipOoyMo0sekJDT_QcpjKWLn3WSdc3wAw98TYXx9u=w408-h725-k-no,"RT.9/RW.7, Pondok Pinang, Kebayoran Lama, South Jakarta City, Jakarta 12310, Indonesia"
+62 813-1080-2571,"Toko Kue JUALKUEENAK, pesanggrahan","https://www.google.co.id/maps/place/Toko+Kue+JUALKUEENAK,+pesanggrahan/",https://lh5.googleusercontent.com/p/AF1QipPe8H3hG6qR4vUY__q2MldEPXA4Hk_8tv8ijVbr=w416-h240-k-no,"Gg. H.Dja'anih No.39A, RW.1, Petukangan Sel., Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12270, Indonesia"
+62 812-8657-7021,Hidayah Kue,https://www.google.co.id/maps/place/Hidayah+Kue/,https://lh5.googleusercontent.com/p/AF1QipPHzD62vjzRKfYH92mfXMFYBUtIJu575M-s7TU5=w426-h240-k-no,"Jl. Tanjung Duren Raya, RT.5/RW.6, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia"
+62 816-871-071,Kue Basah Tradisional Jakarta,https://www.google.co.id/maps/place/Kue+Basah+Tradisional+Jakarta/,https://lh5.googleusercontent.com/p/AF1QipNGSqCSXb4sofjbTgiHAn7WWdTg5c9QLHuE8YCN=w408-h510-k-no,"Jl. Duren Bangka No.30F, RW.1, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia"
+62 851-0036-7010,Toko Kue Mayasari,https://www.google.co.id/maps/place/Toko+Kue+Mayasari/,https://lh5.googleusercontent.com/p/AF1QipNazVMtZ5mzi8UV02YRxaJLz_lrnsUd_mMaSA7p=w408-h306-k-no,"Jl. Raya Pasar Minggu No.100, RT.4/RW.7, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia"
+62 21 7866255,Sularno's Cake,https://www.google.co.id/maps/place/Sularno's+Cake/,https://lh5.googleusercontent.com/p/AF1QipPoWROfOMJzUe3GzijS5UAFYXjhtSmdHVuhdfgb=w408-h306-k-no,"Jalan Raya Jagakarsa Rt 13 Rw 01 Jagakarsa, RT.13/RW.1, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12610, Indonesia"
+62 878-8673-7837,Wangka Korean Jumbo Cake Ambasador,https://www.google.co.id/maps/place/Wangka+Korean+Jumbo+Cake+Ambasador/,https://lh5.googleusercontent.com/p/AF1QipOWQ8J91d10wum_DDtpAwohJFacyg0IEXkPzgaB=w426-h240-k-no,"Food Court Mall Ambasador Lt. 4, Jalan Professor Doktor Satrio, RT.11/RW.4, Karet Kuningan, Setia Budi, RT.11/RW.4, Kuningan, Karet Kuningan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia"
+62 852-2906-6923,Mie Ayam Bakso Yunus,https://www.google.co.id/maps/place/Mie+Ayam+Bakso+Yunus/,https://lh5.googleusercontent.com/p/AF1QipMfeKi43SjtkH7NXICvYnLjBBqVSxa-kNdIm1uE=w408-h544-k-no,"Jl. Tebet Bar. Dalam VIII D, RT.2/RW.5, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia"
+62 813-2927-5321,Bakso Titoti,https://www.google.co.id/maps/place/Bakso+Titoti/,https://lh5.googleusercontent.com/proxy/Qt12mRjias8ACRwxxFmnL8OqDR3tcq-oB34UboImVoy7va6SRoC5BsBimpdX1fjLDz5624RfyXwJGhyRvrExmbSrIuV1zP-Os-b4mkMdofKCHuMJRrHm8PC0J04srXy8lPoX6FaEYfi2fC8dNaHLfW_rJfCLEOA=w408-h306-k-no,"Komplek Pokala, Jl. Raya Pasar Minggu No.1, RT.13/RW.5, Pejaten Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510, Indonesia"
+62 21 8351455,Nikki Bakso Daging Sapi,https://www.google.co.id/maps/place/Nikki+Bakso+Daging+Sapi/,https://lh3.googleusercontent.com/proxy/Gne2GPsHNxOfSHKHM47uXjCVrG-Wv_7tOmJaYf0iUNe1WLMoOgipi-wFevvOKN5lTE7HUWOegrvR2dRGG1UC6Cj6G2KnXf5hkakhvj6WGN3bsfF3pHPk1QJ4ZMe54OoQ0k71-dyBN77W0Np3TEhITnorX_MOldQ=w426-h240-k-no,"Jl. KH. Abdullah Syafei No.11, Manggarai Sel., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12860, Indonesia"
+62 21 27933651,Bakso Solo Samrat,https://www.google.co.id/maps/place/Bakso+Solo+Samrat/,https://lh5.googleusercontent.com/p/AF1QipMAU2fQaN0dtYi-ebmWn57A-gbvezifgxSBQrXe=w408-h306-k-no,"Jl. Cikajang No.38, Petogogan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12170, Indonesia"
+62 21 52905834,Bakso Solo Samrat,https://www.google.co.id/maps/place/Bakso+Solo+Samrat/,https://lh5.googleusercontent.com/p/AF1QipPEe5XvhpPaD9W-Sf2z703VgdcH9DY7EEch3mEv=w408-h306-k-no,"Jl. Prof. DR. Satrio No.10 B, RT.17/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia"
+62 812-1255-5309,Bakso Boedjangan Tebet Raya,https://www.google.co.id/maps/place/Bakso+Boedjangan+Tebet+Raya/,https://lh5.googleusercontent.com/p/AF1QipO_Bt8iFBd6EQG8NvQ1I8qkr5y1j9a0pQAGT6uI=w408-h612-k-no,"2, Jl. Tebet Timur Raya No.58, RT.2/RW.4, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia"
+62 21 78844302,Bakso Jawir,https://www.google.co.id/maps/place/Bakso+Jawir/,https://lh5.googleusercontent.com/p/AF1QipPHh_XvwXDocTKlNcsfz3U1Y7HeHo0tkHeKZ2hd=w427-h240-k-no,"Jl. Kemang Raya No.RT.4, RT.4/RW.4, East Cilandak, Pasar Minggu, South Jakarta City, Jakarta 12730, Indonesia"
+62 21 28543646,Bakso Soun dan Mie Ayam TTD 47,https://www.google.co.id/maps/place/Bakso+Soun+dan+Mie+Ayam+TTD+47/,https://lh5.googleusercontent.com/p/AF1QipPKEDjR0-ERSPVgngdQvSRFHExe91NB_S9u_jos=w408-h306-k-no,"Jl. Tebet Timur Dalam Raya No.47, RT.8/RW.11, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia"
+62 878-8249-4924,Bakso & Mie Ayam Tiqma Kebagusan,https://www.google.co.id/maps/place/Bakso+%26+Mie+Ayam+Tiqma+Kebagusan/,https://lh5.googleusercontent.com/p/AF1QipNqSlq521eUeRpphnYBO9OH80me-q2xnz0pg0M9=w408-h306-k-no,"Gg. Puskesmas Blok Waru No.45, RT.3/RW.1, Kebagusan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12520, Indonesia"
+62 896-8654-1406,MIE AYAM BAKSO JASMINE TIGA JARI,https://www.google.co.id/maps/place/MIE+AYAM+BAKSO+JASMINE+TIGA+JARI/,https://lh5.googleusercontent.com/p/AF1QipOM3GzVp4QAf62Dn917Qy2sAG3Q9wYyIjIGCWEE=w408-h306-k-no,"kantin caringin timur, Jl. Caringin Timur No.41, RT.4/RW.5, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia"
+62 812-9473-880,Bakso Sido Mandiri,https://www.google.co.id/maps/place/Bakso+Sido+Mandiri/,https://lh5.googleusercontent.com/proxy/fZ0-sQ82rK6ldkeQE0UH1WkacojTh1p-oipURMYvx7cXxMsMIT1vP1Sg2nt6FzLz0IWXgwt42gGeyhc_UVZm9xidbI6bZXFOGErSvUmcD4aqhs3vj_MnUXZQcc4a-nWrRcRDYJJoyAdrdJ_1yT6rRt0tbhgo_g=w408-h544-k-no,"Jl. Pejaten Raya No.44, Jati Padang, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540, Indonesia"
+62 21 83791952,BAKSO SOLO SAMRAT,https://www.google.co.id/maps/place/BAKSO+SOLO+SAMRAT/,https://lh5.googleusercontent.com/p/AF1QipPV4kiuFRwtx02wemGBV0oU0KO6ljH1vgI9kEEz=w408-h544-k-no,"Jl. Tebet Raya No.45c, RT.2/RW.2, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia"
+62 818-145-622,Bakso Urat Pak Unyil,https://www.google.co.id/maps/place/Bakso+Urat+Pak+Unyil/,https://lh5.googleusercontent.com/p/AF1QipOtWfZl95KoQ6_i9uK0J_fAgnJsQBDGAymlgLrc=w408-h408-k-no,"Jl. Asem II No.9, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410, Indonesia"
+62 815-1342-8963,Bakso Andara 354,https://www.google.co.id/maps/place/Bakso+Andara+354/,https://lh5.googleusercontent.com/p/AF1QipNq53iAIxqbZcNAdCcH96TTk2itKvYH7UFhfXMe=w493-h240-k-no,"Jl. Margasatwa Raya, RT.4/RW.3, Pondok Labu, Cilandak, RT.1/RW.3, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia"
+62 877-7164-4598,Bakso Gondrong Tebet,https://www.google.co.id/maps/place/Bakso+Gondrong+Tebet/,https://lh5.googleusercontent.com/p/AF1QipOvoI59efC4YEsD5kiABQQhH_Lj8hkcM3nJpzYJ=w408-h544-k-no,"Jl. Tebet Raya No.71, RW.1, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia"
+62 21 22766688,Bakso Solo Samrat Cipete,https://www.google.co.id/maps/place/Bakso+Solo+Samrat+Cipete/,https://lh5.googleusercontent.com/p/AF1QipPUOS7UZWwBRzuUhTvH2GIjebNsXWC4SN476apH=w408-h368-k-no,"Jl. Cipete Raya No.50C, RW.4, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410, Indonesia"
+62 813-8805-9879,Bakso Giri Jaya Wonogiri,https://www.google.co.id/maps/place/Bakso+Giri+Jaya+Wonogiri/,https://lh5.googleusercontent.com/p/AF1QipP6wO72mvW4HiMcZ0cjB_oKAf_x3UFiasdB-ArL=w426-h240-k-no,"Jl. Pedurenan Masjid 5 No.19, RT.6/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia"
+62 813-1626-8257,Bakso Mantep Pejaten,https://www.google.co.id/maps/place/Bakso+Mantep+Pejaten/,https://lh4.googleusercontent.com/proxy/ExxRVjD2x9s0XNz-xSKfK2mUXq6GuEe39HOXwCVwvhad4VHRThbLeu0M3FDwqym_gkkVWK7EybfLz_Yu56QMHdci6mazX17JBj-G2vOf83HTFyl5utcPgANHXQgfZTjQVtr8NlFOnkfj1RZYTqZtKUOs6062zBw=w426-h240-k-no,"Jl. Pejaten Raya No.11b, RT.13/RW.2, Jati Padang, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540, Indonesia"
+62 878-8708-5914,Warung Bakso Pak Min,https://www.google.co.id/maps/place/Warung+Bakso+Pak+Min/,https://lh5.googleusercontent.com/p/AF1QipMfzyj8Xs9ylVrX4cKRxlsEdS92FXDjTgpwibn9=w408-h306-k-no,"Komplek Pertanian, Jalan Hortikultura No.22, RT.8/RW.6, Pasar Minggu, RT.12/RW.10, Ps. Minggu, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12520, Indonesia"
+62 812-1813-1341,Bakso Rawit Mas Bewok,https://www.google.co.id/maps/place/Bakso+Rawit+Mas+Bewok/,https://lh5.googleusercontent.com/p/AF1QipNxwsKNvQDQqJ_pdA0IZAotSKMhRVt6eg4tYRUs=w408-h544-k-no,"Jl. Gn. Balong Lb. Bulus III No.8, RT.9/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia"
+62 813-8316-3554,Bakso Kemon Tebet,https://www.google.co.id/maps/place/Bakso+Kemon+Tebet/,https://lh5.googleusercontent.com/p/AF1QipPVQgjxs7pGOJ4ygljVKl9IMpjmjBF4gxd-0qSk=w408-h397-k-no,"Jl. Tebet Utara Dalam No.12, Tebet Tim., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870, Indonesia"
+62 21 7355168,Bakso Sehat Bakso Atom Bintaro1,https://www.google.co.id/maps/place/Bakso+Sehat+Bakso+Atom+Bintaro1/,https://lh5.googleusercontent.com/p/AF1QipMHm-awp1bLG2AgnJYLPKE5UqUD6krMPko4Z-5s=w408-h285-k-no,"Jl. Bintaro Utama Sektor 1 Blok P No.21 & 22, RW.8, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 15412, Indonesia"
+62 877-7701-8418,Bakso Citra Asia,https://www.google.co.id/maps/place/Bakso+Citra+Asia/,https://lh5.googleusercontent.com/p/AF1QipPOnodbkPo_HssM-qTHMkX1Ba6znijqw4CWWV19=w408-h306-k-no,"Jl. H. Nawi No.7, RW.2, Gandaria Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420, Indonesia"
+62 857-7739-5336,Isma Jaya Malang Meatballs,https://www.google.co.id/maps/place/Isma+Jaya+Malang+Meatballs/,https://lh5.googleusercontent.com/p/AF1QipNkFgWd885aHhs0ysHXG0wK_4Sv2Q4iPNAmohW5=w408-h306-k-no,"Jl. Harsono RM No.02, RT.7/RW.7, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Aceh 12550, Indonesia"
+62 852-2516-6894,Bakso Pak Kumis,https://www.google.co.id/maps/place/Bakso+Pak+Kumis/,https://lh5.googleusercontent.com/p/AF1QipMGPH-L-g1M-cREx13FfgHOFJ8nZIDPeFQAv6I=w408-h544-k-no,"Jl. Permata Hijau Boulevard Barat No.19, RT.4/RW.12, Grogol Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12210, Indonesia"
+62 821-1105-9300,Bakso Boedjangan Pejaten,https://www.google.co.id/maps/place/Bakso+Boedjangan+Pejaten/,https://lh5.googleusercontent.com/p/AF1QipOtSVNo5JYTDrLx7Zgj3RK9D2kwtN1jdIb5KQn3=w426-h240-k-no,"Jl. Warung Jati Barat No.14, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510, Indonesia"
+62 817-4824-866,Bakso Mantep Pak Yatmo,https://www.google.co.id/maps/place/Bakso+Mantep+Pak+Yatmo/,https://lh5.googleusercontent.com/p/AF1QipMxlhbqS3xKJwNgCNGDqOdvwwquhNFFpClQ8CKt=w408-h306-k-no,"Jl. Baung, RT.3/RW.1, Lenteng Agung, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12610, Indonesia"
+62 811-2279-702,Bakso Boedjangan Kemang Raya,https://www.google.co.id/maps/place/Bakso+Boedjangan+Kemang+Raya/,https://lh5.googleusercontent.com/p/AF1QipN09G_ZHbecIsX_b9fI97gH49BbP9sA2lY8WN1f=w426-h240-k-no,"Jl. Kemang Raya No.9, RT.1/RW.7, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia"
+62 821-2254-4860,Kedai Mie Ayam Bakso Gandaria,https://www.google.co.id/maps/place/Kedai+Mie+Ayam+Bakso+Gandaria/,https://lh5.googleusercontent.com/p/AF1QipNpdCzYHvlQXAe4Mpl6-jpyTBekP-jxrLK7cu8D=w408-h725-k-no,"Jl. Lb. Wangi Raya No.RT. 13, RW.4, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia"
+62 815-9808-681,Bakso Pak Mijan,https://www.google.co.id/maps/place/Bakso+Pak+Mijan/,https://lh5.googleusercontent.com/p/AF1QipOJfB23XR58sIrKPIHdq9BFwc5YhUntCfdpRIml=w408-h306-k-no,"No., Jl. Bulungan No.4, RT.6/RW.7, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia"
+62 878-8338-5758,Bakso Pak Kumis,https://www.google.co.id/maps/place/Bakso+Pak+Kumis/,https://lh5.googleusercontent.com/p/AF1QipPVkVsO4DVhHkYEgwM8RpNdvkiFUEV764xP-Ruv=w408-h306-k-no,"Jl. Raya Cilandak Kko No.3A, RT.1/RW.5, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia"
+62 856-9412-5126,Mie Bakso Irfan Hakim Pondok Labu,https://www.google.co.id/maps/place/Mie+Bakso+Irfan+Hakim+Pondok+Labu/,https://lh5.googleusercontent.com/p/AF1QipMP5e3c_3r2ObU_VWxjFQ8fhA96IpsGn3xJkYtU=w408-h544-k-no,"Kios Taman, Jl. RS. Fatmawati Raya No.72, RT.5/RW.1, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450, Indonesia"
+62 877-7561-2124,Bakso Cinta,https://www.google.co.id/maps/place/Bakso+Cinta/,https://lh5.googleusercontent.com/p/AF1QipPCCUP0mq6JDexlgAuY4ja17vJsaLy1HwemiCHZ=w408-h306-k-no,"Jl. Bangka II No.33, RT.12/RW.1, Pela Mampang, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720, Indonesia"
+62 21 25675767,Bakso Lapangan Tembak Senayan,https://www.google.co.id/maps/place/Bakso+Lapangan+Tembak+Senayan/,https://lh5.googleusercontent.com/p/AF1QipOLrxqPYzg1xLyGX3PytSdbi0v8kSdEAbUxeXdT=w532-h240-k-no,"Electronic City Lt. 1, Jalan Jend. Sudirman Kav. 52 - 53, Cipete Utara, Kebayoran Baru, RT.5/RW.1, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 10220, Indonesia"
+62 877-8090-0485,Bakso Slamet,https://www.google.co.id/maps/place/Bakso+Slamet/,https://lh5.googleusercontent.com/p/AF1QipOqFrf20Zy2btYYW_dcGTWEXb6eJo8cTGDTZyO3=w408-h306-k-no,"Jalan Mampang Prapatan 2 No.25 6 4, RT.6/RW.4, Mampang Prpt., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12790, Indonesia"
+62 878-0855-4018,Bakso Jawir,https://www.google.co.id/maps/place/Bakso+Jawir/,https://lh5.googleusercontent.com/p/AF1QipOCRBs1xFN7fH2TfCJCaMoyEpbjO6ZZ1wfeG0bv=w408-h544-k-no,"Jl. Warung Jati Barat No.39, RT.1/RW.5, Jati Padang, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540, Indonesia"
